	sample_Sample_1S10_fastq	sample_Sample_1S11_fastq	sample_Sample_1S12_fastq	sample_Sample_1S13_fastq	sample_Sample_1S14_fastq	sample_Sample_1S15_fastq	sample_Sample_1S16_fastq	sample_Sample_1S17_fastq	sample_Sample_1S18_fastq	sample_Sample_1S19_fastq	sample_Sample_1S1_fastq	sample_Sample_1S20_fastq	sample_Sample_1S21_fastq	sample_Sample_1S22_fastq	sample_Sample_1S23_fastq	sample_Sample_1S24_fastq	sample_Sample_1S25_fastq	sample_Sample_1S2_fastq	sample_Sample_1S3_fastq	sample_Sample_1S4_fastq	sample_Sample_1S5_fastq	sample_Sample_1S6_fastq	sample_Sample_1S7_fastq	sample_Sample_1S8_fastq	sample_Sample_1S9_fastq	sample_Sample_2S10_fastq	sample_Sample_2S11_fastq	sample_Sample_2S12_fastq	sample_Sample_2S13_fastq	sample_Sample_2S14_fastq	sample_Sample_2S15_fastq	sample_Sample_2S16_fastq	sample_Sample_2S17_fastq	sample_Sample_2S18_fastq	sample_Sample_2S19_fastq	sample_Sample_2S1_fastq	sample_Sample_2S20_fastq	sample_Sample_2S21_fastq	sample_Sample_2S22_fastq	sample_Sample_2S23_fastq	sample_Sample_2S24_fastq	sample_Sample_2S25_fastq	sample_Sample_2S2_fastq	sample_Sample_2S3_fastq	sample_Sample_2S4_fastq	sample_Sample_2S5_fastq	sample_Sample_2S6_fastq	sample_Sample_2S7_fastq	sample_Sample_2S8_fastq	sample_Sample_2S9_fastq	sample_Sample_3S10_fastq	sample_Sample_3S11_fastq	sample_Sample_3S12_fastq	sample_Sample_3S13_fastq	sample_Sample_3S14_fastq	sample_Sample_3S15_fastq	sample_Sample_3S16_fastq	sample_Sample_3S17_fastq	sample_Sample_3S18_fastq	sample_Sample_3S19_fastq	sample_Sample_3S1_fastq	sample_Sample_3S20_fastq	sample_Sample_3S21_fastq	sample_Sample_3S22_fastq	sample_Sample_3S23_fastq	sample_Sample_3S24_fastq	sample_Sample_3S25_fastq	sample_Sample_3S2_fastq	sample_Sample_3S3_fastq	sample_Sample_3S4_fastq	sample_Sample_3S5_fastq	sample_Sample_3S6_fastq	sample_Sample_3S7_fastq	sample_Sample_3S8_fastq	sample_Sample_3S9_fastq	sample_Sample_4S10_fastq	sample_Sample_4S11_fastq	sample_Sample_4S12_fastq	sample_Sample_4S13_fastq	sample_Sample_4S14_fastq	sample_Sample_4S15_fastq	sample_Sample_4S16_fastq	sample_Sample_4S17_fastq	sample_Sample_4S18_fastq	sample_Sample_4S19_fastq	sample_Sample_4S1_fastq	sample_Sample_4S20_fastq	sample_Sample_4S21_fastq	sample_Sample_4S22_fastq	sample_Sample_4S23_fastq	sample_Sample_4S24_fastq	sample_Sample_4S25_fastq	sample_Sample_4S2_fastq	sample_Sample_4S3_fastq	sample_Sample_4S4_fastq	sample_Sample_4S5_fastq	sample_Sample_4S6_fastq	sample_Sample_4S7_fastq	sample_Sample_4S8_fastq	sample_Sample_4S9_fastq	sample_Sample_N10_fastq	sample_Sample_N11_fastq	sample_Sample_N12_fastq	sample_Sample_N13_fastq	sample_Sample_N14_fastq	sample_Sample_N15_fastq	sample_Sample_N16_fastq	sample_Sample_N17_fastq	sample_Sample_N18_fastq	sample_Sample_N19_fastq	sample_Sample_N1_fastq	sample_Sample_N20_fastq	sample_Sample_N21_fastq	sample_Sample_N22_fastq	sample_Sample_N23_fastq	sample_Sample_N24_fastq	sample_Sample_N25_fastq	sample_Sample_N26_fastq	sample_Sample_N27_fastq	sample_Sample_N28_fastq	sample_Sample_N29_fastq	sample_Sample_N2_fastq	sample_Sample_N30_fastq	sample_Sample_N31_fastq	sample_Sample_N32_fastq	sample_Sample_N33_fastq	sample_Sample_N34_fastq	sample_Sample_N35_fastq	sample_Sample_N36_fastq	sample_Sample_N37_fastq	sample_Sample_N38_fastq	sample_Sample_N39_fastq	sample_Sample_N3_fastq	sample_Sample_N40_fastq	sample_Sample_N41_fastq	sample_Sample_N42_fastq	sample_Sample_N43_fastq	sample_Sample_N44_fastq	sample_Sample_N45_fastq	sample_Sample_N46_fastq	sample_Sample_N47_fastq	sample_Sample_N48_fastq	sample_Sample_N49_fastq	sample_Sample_N4_fastq	sample_Sample_N50_fastq	sample_Sample_N5_fastq	sample_Sample_N6_fastq	sample_Sample_N7_fastq	sample_Sample_N8_fastq	sample_Sample_N9_fastq	sample_Sample_PC10_fastq	sample_Sample_PC11_fastq	sample_Sample_PC12_fastq	sample_Sample_PC13_fastq	sample_Sample_PC14_fastq	sample_Sample_PC15_fastq	sample_Sample_PC16_fastq	sample_Sample_PC17_fastq	sample_Sample_PC18_fastq	sample_Sample_PC19_fastq	sample_Sample_PC1_fastq	sample_Sample_PC20_fastq	sample_Sample_PC21_fastq	sample_Sample_PC22_fastq	sample_Sample_PC23_fastq	sample_Sample_PC24_fastq	sample_Sample_PC25_fastq	sample_Sample_PC26_fastq	sample_Sample_PC27_fastq	sample_Sample_PC28_fastq	sample_Sample_PC29_fastq	sample_Sample_PC2_fastq	sample_Sample_PC30_fastq	sample_Sample_PC31_fastq	sample_Sample_PC32_fastq	sample_Sample_PC33_fastq	sample_Sample_PC34_fastq	sample_Sample_PC35_fastq	sample_Sample_PC36_fastq	sample_Sample_PC3_fastq	sample_Sample_PC4_fastq	sample_Sample_PC5_fastq	sample_Sample_PC6_fastq	sample_Sample_PC7_fastq	sample_Sample_PC8_fastq	sample_Sample_PC9_fastq	sample_Sample_Pan01_fastq	sample_Sample_Pan02_fastq	sample_Sample_Pan03_fastq	sample_Sample_Pan04_fastq	sample_Sample_Pan05_fastq	sample_Sample_Pan06_fastq
hsa-miR-99a-5p	64538.1487712634	64195.8207160192	47219.3236091485	41628.3878870458	34304.9385267073	38268.0865457072	44731.2828052437	40110.8505742056	43076.8259508008	48201.9811749521	51338.3285599549	52250.5589808454	38440.654779245	65570.9195301806	51007.5071778518	50619.2135334592	58691.2848727521	57095.8180756194	59367.9342767909	54968.5217162982	60063.6682979542	57185.1774485671	65845.4360080214	60618.0642020766	57317.0360172867	59218.0011888799	71820.5207755538	60073.3748947324	38036.4728097918	40937.4795828389	35195.0276577898	45944.223602531	47139.5298837371	42656.0516847914	39848.7881049397	54568.3025466003	40603.3990739361	53503.858594446	55267.5990522698	44172.5506698269	52630.9557770232	49346.7607943466	71601.2546905531	62555.8394233064	46233.8275005073	71796.9413884036	83920.5787387832	57257.1820423409	59689.2223726354	68462.9053807197	65905.9510570652	46851.0309413035	51199.5289587157	40022.0220690446	41186.5528873932	37372.036068329	62096.5168009538	44720.8175145358	37788.7949398934	41437.894052584	69076.4634209614	55149.2391623266	36871.9118278302	50215.0846557381	50849.9714168634	68157.1501443528	53488.9669512262	79706.9828322748	54968.5438816136	85613.9358842962	96878.4431090116	61698.9002009243	70608.5106118688	67923.7318332498	61472.2855552782	50893.3144018964	68527.0779280896	59556.1759047109	36382.5085603278	36879.5014456865	39024.2006320646	52111.4034261021	42954.0993021199	45500.3184024424	49152.8473731191	63909.4192412702	41375.4466174693	45355.4775015318	54669.0087982113	38909.5877557668	54067.3565307019	47982.2616224037	54368.943413676	53030.5398968209	53172.6310779224	66471.483639536	61735.6688304227	70207.7179089245	35861.6835761485	54927.1001145161	70957.6440709777	73348.4431049437	67324.2729453358	59584.3085696718	64963.6182240302	62661.0701083972	47156.7673993556	67868.0960873325	90103.2452558371	68635.195693007	60221.5890925196	50434.6432018195	50874.4413474766	57824.5664325641	72950.1205826695	82742.9928630809	38038.9799899571	41037.9924157209	37552.5488702319	51228.798869921	39092.4469057672	54361.3946299166	40419.4533740514	39673.6369956898	44772.9697936902	47393.9280947264	35676.2152623041	43228.3259494208	40462.74588253	46515.164772893	48082.9409505713	46455.2003325656	62665.2380104523	59183.8399331455	49537.6020277937	45799.5778378551	46693.548273947	46555.6971043447	55750.7564316106	54924.6876316948	53225.7323545858	52377.512367708	66282.3014683887	54832.5530644191	61378.3341117989	70584.1795994877	67858.6237593818	60450.9040028533	64308.4056165755	68984.2836554187	70815.9184476768	77547.6090491047	82965.2847175065	79783.1642268088	68333.9477583375	68016.4415100342	75252.2595188173	67426.2438529275	49110.2976922727	49323.8519890787	81970.248032155	63942.2362615712	38048.4793187348	45775.9299003613	35041.8773086637	46903.7887710802	45848.293792064	47797.2497704194	40562.6487740884	62928.1243722911	49962.8485558155	76928.4320916593	50244.6722642717	43992.9219134517	45232.6651176698	37592.0124926213	51039.9935166145	36195.1095399453	52914.2992155498	69955.0795274888	83295.1259407683	51316.4929152561	64104.8076258139	61235.6690470826	63321.8937818152	73273.8574738608	42644.465907819	48874.6274330335	61306.0351097826	62446.7733476339	55946.3433643154	40993.6089349499
hsa-miR-128-3p	50183.2657896947	33718.3723434609	7704.45244078702	18451.0255272149	13582.8516430036	19653.7270639191	14695.3732402015	10756.4013558634	10784.8184593999	21025.3412354865	18774.3281699542	32535.3662695053	17825.9144042429	31307.028000705	13621.9676835947	22021.2495162873	28376.1220519797	27078.8500582675	21435.7964469007	27827.4190285706	25970.2130410424	34760.3437484917	28640.725435496	24401.1264889633	21761.0583128762	16805.1145218715	33874.7966364301	14814.5090149705	17746.7220786406	16207.4610620121	12414.6773705727	18868.4187581787	33477.0470755198	15854.0768995258	8065.4771585804	26543.1008285451	12632.2485424734	15189.5368627329	22775.3188083493	12788.6133409452	25477.3670504008	14211.2438655507	36116.1467304651	38341.4367829105	22026.2402243188	35050.2469007395	48547.324450409	26180.1674958783	43935.779401624	32952.6796143259	25336.1835450547	18026.4046290463	10637.7896842173	17241.7375459904	9359.84451696601	8595.00946414751	21500.0084985247	16657.79846564	9979.69233206805	9955.99502461561	27274.7866909847	25849.270545852	11575.0383435826	23966.6500427056	22937.092985516	18121.6019864523	22520.7309426571	38144.5893677109	20563.4984921357	60693.6639925144	47959.3570338493	36940.233391321	29853.8117339112	16162.143274222	29156.8433971463	11548.8548999032	28773.1757597181	15040.5645988283	18054.8804128636	17370.7220892405	14496.4148350316	23317.1344327714	14712.4391037232	10474.9071453164	11511.8301213774	23177.3954280843	16001.0277022579	16607.0458440554	13913.1868817858	14931.7439280303	19003.6368663315	24365.4505096057	34626.2257028391	12660.8149490082	30372.8053619665	44047.6173885413	28447.3008679633	32936.7252855475	18510.644436425	22658.5601129314	38643.6825437552	40964.9251901575	38137.1456318961	36064.6184885287	34040.0683659189	40517.8645161515	21268.2862821855	40960.9071011673	36220.8768176717	39413.7432705296	36968.525277395	27615.9547871628	28043.7754534733	30650.42281783	39460.11459479	36777.0872516477	17915.6090053738	23382.4506909162	18447.1771217194	22975.075408795	20062.6214979699	28745.0515222178	19206.6288178911	19468.9323500942	17963.6032886706	16198.2522042079	14332.549005627	13054.7909141118	17030.4356589594	20207.0093443736	18513.8859542651	19642.7351436852	34514.5132198563	17145.6855986311	21355.8703088716	14748.3211532412	20146.2556444626	11175.6880532071	25274.6827265429	25061.0083608167	25115.0837292692	30187.5921407928	41455.4406040172	26758.9614938176	31196.6247459325	29784.5845709908	50534.4530379183	25695.6638042196	28629.5702796394	34372.3654248511	37138.1253296078	44958.4720104595	57134.0740762706	30288.4108007056	29602.1628853672	21465.8278063508	33942.8867233827	37055.4118856821	12586.907750834	24145.228443938	33528.7737710766	23208.61029825	12695.8637469586	19476.3678820918	10813.5700064992	7460.1999368225	15465.7323118353	19587.8629363842	12638.274401689	22952.8996382624	15726.0941209398	45212.1494200242	20361.7215461569	13828.8409983333	14347.1642181479	14361.3726140249	20825.5213412677	13387.1116898274	12436.0045326853	35569.8927124165	12177.6872095582	13159.2109080266	21525.2355769406	22062.1464555128	33697.4749178088	41920.3076079825	17589.3821692177	22749.546867252	20355.9925337657	18344.5393881443	18816.2025140512	14414.8222077626
hsa-miR-129-5p	17113.1833631425	19153.7732288973	46332.3113430653	12756.6570668649	10076.2094822758	10432.9707417136	16087.725199609	21456.2528387139	24092.7660915207	20144.4695105365	24470.9147832121	19446.5445478157	11853.9267045368	20593.292431608	25651.1618598005	16859.9310320136	16761.7262165751	21529.3343701802	28159.2749675389	19581.408153341	21227.4879927981	17926.4474443181	23428.1143993663	24731.8418246105	25060.5623206646	31947.9554772562	24941.3659462515	38931.7693164739	10649.439143673	12630.0269077911	11317.9904099188	15356.340058877	17497.8418453936	14657.927002515	22801.7227358491	20006.7638247948	16517.0426937848	25090.2263413321	19544.9975365751	23480.2550604679	18333.2259736754	23017.199300775	25074.607571301	20606.3362874441	17480.2896321898	25699.3987919234	27117.9664964158	21038.0221479741	14748.4694330589	23715.5023362536	25760.6234402431	19026.9949861928	42091.7109937722	13622.3582155688	20410.1782914101	20445.4377450636	26694.3382828322	14116.1950856806	16178.8688184551	18652.340784962	32648.6140655894	18021.2658854269	27042.9568592691	16237.4809575661	16573.9009269007	36109.2351688765	16380.786418346	30210.8191601746	25370.3650644675	28420.9038264443	35249.2763848072	18398.1757050453	24298.9617397044	40585.2440700877	20561.5526175915	31841.2792491955	23201.0723901615	35563.0497694466	10642.6420945599	10600.6864031087	13004.5828847978	16774.922603971	14862.5315567758	26788.4619486229	27855.5704526137	23034.103229395	15043.8701773788	14243.158849701	25823.6463149473	12928.7357112991	21734.4461904024	13540.9087980373	16238.4956189252	41626.5874585031	17054.3480058354	20701.9551169043	22493.7148089792	22908.8093954684	11986.0171016655	18268.7555359547	23416.6565697601	25120.7667646379	21404.3858850837	21271.1575086732	19388.6138413261	17701.0534693905	16943.4072441561	19722.0871162992	37972.6863608548	19824.5657154423	19379.7255948693	16736.6477174937	15727.6597112616	18760.0687974774	23024.8911848005	31896.596925173	11176.282126928	10585.273241438	10149.8039999556	17579.2075839702	10877.045574788	20867.6630200246	11120.4392362663	12809.557639288	15459.2217192851	19427.3515392834	12098.7005115956	16929.2243970084	14218.0583192266	18522.4162148874	19709.4645344076	16231.2164698717	21697.0249021415	45026.1832484613	19517.7574138347	25052.9127364404	15693.3876964758	25745.6351226774	18654.5965842808	19334.2182503742	16226.2088473469	28400.4013992074	17981.1081366407	21330.3098714808	18005.0579438785	28467.8580341662	22281.0329552656	23096.8270734451	26700.3591995969	23963.0607861938	22491.973760906	23026.3304745235	27043.047899202	32383.3002619808	25053.3674932676	34687.6491108447	34984.463518661	24103.6707907552	28980.6945382345	18920.3801260102	31900.481028475	22735.9934884983	15764.4768856448	16156.8160730552	12800.4862076625	25260.2842517753	16136.1606181424	19043.0717000432	14841.0925001864	23107.285944463	18730.1561576181	26086.8894321103	16935.2547372515	16568.8771024796	16043.6978506329	12185.8936473659	15897.4296697662	12386.5608716675	23417.1492828034	23804.6737464256	71034.7886372204	36781.6817727653	30873.3362207963	35783.0888264008	22677.4875290586	25145.5753670008	13125.4613891918	14931.701807682	23023.8970754121	26300.9226234142	18623.3103765687	15244.584452443
hsa-miR-100-5p	17055.5448752531	18354.4721283913	21355.9056053514	12670.7061531633	8938.16509970038	10093.4592419366	13938.816143671	13060.0072373579	13865.8740573692	13861.4350415996	16804.1886599138	12296.9402506212	10191.4548559355	17328.7176647622	14239.5601223176	14219.2521814277	15799.5671655207	17115.6955263758	20515.4917994482	16082.3418851738	17588.640404853	16775.818918827	20417.6599351177	16947.4018277931	19585.1425098727	20536.5967277924	22452.603245205	21057.1194817418	10239.5749657454	11107.4569380352	9934.07264759344	12734.0216416344	8339.61774896196	11285.3257106827	12927.0707771135	16088.7193029861	11625.4173731686	15770.1574874696	15210.5459714114	12019.3879542876	14039.9439275844	16230.7130027483	20572.5263343767	18400.2086653551	13818.7060261643	20550.4446618992	23969.3160979242	18372.2953355024	15235.1941766	19722.7183167934	19237.7351072751	15072.4730612473	18783.0574708654	10792.13502051	15356.5953839016	12422.3559019312	17459.5895149609	11450.6902685199	11297.4686907351	11704.9202848452	18333.7194304445	14706.9130585544	13786.5072435925	12874.8578910744	12615.2731207653	19416.8548293575	12489.5680197448	23531.6944237511	15752.9910737536	19847.292273568	27831.6191279626	16979.58634214	21381.7927621399	23026.2552931278	18534.4350051967	19019.6959614205	17404.2792060416	20133.1556797449	9230.34412862069	9394.80655120898	11115.370842316	12441.4016707923	12600.0123625934	15484.3182988474	14600.6422726351	17567.0271624252	12051.7578745558	13585.3932545607	15602.1583553814	10938.4539219085	15511.2528473235	11862.9167914514	14757.0039208847	20868.0098948898	14417.1694229286	15782.54498274	17514.6426976355	19973.2322506207	10958.9026518034	14883.3195457667	20567.9925686768	20279.7495070696	20261.2033899387	17752.6781505992	20246.1736113866	17360.4123886084	14689.8188593776	16930.798746217	26898.3529447074	18609.3557803794	16816.0500675835	12492.2072110549	12521.6235229487	16895.8721513545	19674.119263005	28478.5326068467	9974.50219046774	10848.5867330543	9635.50373663759	14296.0171844575	9364.59222291368	16997.4562870141	10605.7053949688	10977.0429775558	13621.9707008769	15069.5783962524	10252.4851898727	13225.7749338213	11880.535656282	13170.8290497775	14892.9115083692	12595.6328762872	19334.7927636591	21194.5533419963	14053.3358788262	13992.455447305	13175.6258396874	16142.8528181404	15757.2358631797	15399.0863506447	13336.8881398394	16962.0578992969	16505.5626481853	16689.3431437773	16168.2756042039	22034.8520889765	19900.7879468603	18865.1437625175	20798.1107960996	20714.5100067563	17800.7630852512	18875.6892437939	20681.0011396806	22934.9878287372	19765.3256436575	20375.5756703881	22884.1922070287	17602.0184974657	18250.5793463425	14626.3557446884	25488.2322710504	16145.2781922831	9998.96593673966	11539.9584298087	9010.02289124909	13947.9302323124	12189.9034995234	12913.5469602722	11460.093783924	17030.5573434309	13390.5710756683	21203.1896156987	13551.8715500131	12071.8613574537	11984.6523708765	9427.78917420577	13105.6829004922	9841.92357927371	19993.7353943652	19532.3920416336	33214.4582449747	18861.9114818968	19880.6191788201	19080.4846721654	17216.3773417531	17760.1428694023	10821.9738842713	11167.1871366576	15730.0243760782	16376.3126430269	13706.5110670091	10826.7202692105
hsa-miR-9-3p	16971.3715956829	19742.0698838133	11102.3195341426	16667.5956797451	12892.8064556473	12015.6922232134	12966.936325075	7966.86408257256	10550.6633157854	11454.3927365554	13997.9606484055	11682.3650199664	10179.0806147523	14688.9558402918	12707.6179235842	14030.3651399248	13945.7628880555	17594.1917244114	14682.8376053594	18119.3542380306	19998.9345553624	17969.9659210765	19190.1782040294	17122.1414909542	13809.4780100802	17922.4098470194	18362.0024172075	13867.240660086	12045.1315448592	13881.8740092609	12619.9205734854	13529.8570658249	15640.2665245153	13839.6914781327	9499.34319038507	15853.2016139004	12169.551534957	10646.4770136748	14801.6682318704	11258.6076393153	15385.5592057839	12646.8841445674	23352.7168156142	18814.5414554788	15919.5208883799	23835.3495065877	23245.1014804623	14771.6993244722	17924.3112490027	19891.6195635917	17110.3196835541	13391.6529280616	9561.808871528	15028.8030414892	9022.54483299601	9804.04506081867	15616.9834517986	17551.7131291298	11949.6343428234	16204.716461325	20785.4636255213	18897.6494136729	7047.10348233913	15267.735485758	14977.8005388129	11463.3334773451	17832.749251625	23766.2933454547	17894.7583372604	25320.1325464022	30539.5530972655	19114.5604972682	18899.168667879	15561.5658003025	18996.856122672	10470.6495354447	18026.8306672777	13419.8629491046	14012.7334956395	12415.4231576605	12083.4425781326	13122.3163416149	12678.1990517016	10959.7472280706	10629.0075358567	20708.1553821052	10926.6105575271	12770.7633986005	13964.8972206547	11990.9234881213	14352.8978923526	15047.4513906345	17060.9945385241	11914.3301178007	20259.9808891506	20308.6043818366	21672.0955303539	22461.4254405682	11647.4885032708	17752.0963954094	20092.6955414436	20991.0151405847	19897.2688877389	17101.2992961565	18595.4616938864	19917.0629041658	14466.638780717	21565.2696714224	24971.7792965917	16901.0183713284	16476.545408056	17249.6331492812	18245.7040693698	16463.5230041565	20151.5398566717	20296.2515865046	13731.3530821315	16482.2196413011	14665.7188771075	17224.1139669076	15019.125478137	16985.7192067771	15115.2508371647	10589.9533062991	13489.6528467139	11884.2072483023	10268.7510769651	12911.3748277593	13143.573321856	9400.00488744848	12374.9786008091	12102.4005632309	17946.4832529626	8773.50805342567	11731.8524390954	11021.4922018537	10834.5524206582	6893.51210786073	11405.4486976486	13486.3078091419	14121.5678369447	12737.5272223668	20680.7231558072	18502.2809143611	15831.0241531045	20102.1177815064	23344.1146578635	18935.3617383193	15330.7512483321	18741.6032034567	26347.5497739906	28550.6974208212	25161.9324949317	23566.0930304299	17644.454462359	16405.1350119574	19408.3456377974	20308.391034259	17958.248090993	15011.5358488294	23043.5829800227	18295.1880777504	13461.4355231144	15615.3318987763	13195.4399521197	13802.0230891449	14898.4365322965	15889.3288393251	15167.3483268279	16322.774019229	14878.4988821841	29924.6268303221	14605.3477451188	12391.1321725966	15710.4607990049	12575.2265051215	16480.8352265926	10604.5865166027	12678.4811631132	26616.488212975	13702.5427417522	10361.6201735801	16199.3950886439	21626.2279224443	24429.9960088122	27034.387206254	13658.6921007655	15635.3361783097	17066.5034134812	14966.7022494743	17046.8426500118	12191.5260421391
hsa-miR-181a-5p	16888.4284057932	20275.1418201454	19291.3434906602	12368.9489421294	9232.27714911828	8487.87218175391	12867.5453473166	14272.8801940289	14444.2255347943	14611.7808924639	20504.3857146258	12755.1393469203	9586.60791039022	15454.3019668632	15081.3125977213	12515.5903845031	16537.905919418	20551.8530064723	22956.48966682	17484.1955505066	18725.3391465908	16419.7586544403	23183.1422053655	19221.1825247346	19198.2510532318	23857.0969926374	23590.4642753885	25658.6515282943	9371.8307096546	9553.95714122212	9272.55063419738	11412.2444336425	6517.72018656903	10826.0788946262	12758.8023356862	17578.3823294843	11825.3198470594	15397.674026168	13547.4334267109	12757.4872195904	13638.1120650784	17683.5646049787	24026.3779692729	20776.5979071988	16120.1650086263	23425.1454552787	23369.9076111719	19981.506879295	15457.6780539461	21066.2100523869	22627.9126355141	17063.6819528818	24399.0368057361	11058.1795014308	14025.4293217483	11935.002790159	18073.5292358693	11564.3644816801	12063.3537408328	12442.1940071405	23325.7733205684	14879.3663819449	9102.28146694083	12668.6256567167	12543.5238874503	20533.0404589578	11784.4579126683	27960.2856938429	19206.8875942603	20469.6343193534	31375.1052940135	17159.2024816522	23213.7774500546	24958.3044059973	19988.4513268042	22255.287806257	22000.3463436642	20347.9879617093	8709.06457978113	8636.33466623095	10330.3794996959	12628.0253581036	11458.0968510863	15654.2789327272	15491.7155365253	23851.951693108	10969.7059780622	10799.6872397516	14902.1277018652	10406.632655439	16112.040260324	11601.3181694623	14954.3235769478	27962.4895395566	15899.6443138752	16157.8656907573	19800.031971392	20785.5454153352	10708.4056781048	16163.3995068602	21749.7018442891	22460.4467829133	25856.2241279088	17290.8644054144	18529.1346388033	17778.0252520672	15291.9562635591	18379.4720060527	28662.5637571135	18973.9022655822	17553.4782309774	13227.3429043868	13184.6444356616	17764.9419521284	21776.195011239	28439.0075795994	9521.18971330631	9804.4760883707	9083.87522840136	13033.4909007261	9282.87565297241	19169.2744116629	10054.9512490379	9761.84962721292	11823.5878047506	13824.7655964294	9775.27822837008	13335.6539616455	11457.4350876183	11077.2217986058	13947.3371695078	11670.2505474248	22048.9772110614	23437.5704727024	14570.0423231541	15416.9250092319	11166.9318202765	14579.8366213071	14160.8203997649	14011.6645547698	13063.2472321056	11815.1834750339	18692.8263226234	19520.2974357285	18081.2236364723	27260.7263478132	22616.8695222838	18674.0376965075	22397.9654727227	21553.6061450002	19393.0179173002	20696.8821344378	23291.9865531533	26425.8179216192	21623.6594223749	24231.470670677	26999.339440639	20527.8266453503	15347.4489004115	15946.705184282	28632.2921133642	20060.0117568781	9967.27493917275	11450.6981479549	9317.95183993813	15398.1943917639	11977.4852731835	14545.4273455592	11178.2142267208	16870.8517387394	13845.4580956955	21606.8975565083	13020.4859480821	10707.744244574	11025.742919278	8473.26176045892	11413.7076513614	8588.35466324376	23814.9612004004	22358.7438779277	42515.6039679269	24542.8666188052	23068.0143111399	24482.2549420493	17689.6322425419	20739.1263124967	10509.6126154338	11933.4690342477	17487.7514990043	17950.7675599469	14267.281132135	10393.464798394
hsa-miR-181b-5p	14966.1496892618	18060.0936979392	13790.3421553019	10804.8349969549	8407.92056595668	7827.48039446003	10473.5255516785	9381.63675592998	10682.5954709939	10443.7780080841	17184.4882756849	9592.81697330239	8066.51437901734	12195.6482821692	12265.4234356407	10391.6687143224	12793.5205007471	19020.6178905252	17872.1169883952	15772.465494121	16856.7707211025	13889.0405441867	18422.6538367446	17310.0520321853	16169.1695537173	20127.3234643709	19708.4355156564	20501.639398299	8440.25421783119	9029.25058071619	8358.07357111931	9722.25184659638	5343.61878804753	9394.55602068503	9348.41803769861	14647.0017841966	9791.68586817899	11457.615142001	11164.0063549144	10204.6023710383	11301.1070314441	15194.7995739248	22692.4044303458	18812.2645541745	11968.7535104142	21027.5125042365	18680.7975838308	16332.0335867171	14778.6731048351	18660.1650186727	19024.383990283	14349.7052569051	16268.9765962544	9826.08640664018	9898.97711875417	9860.52803684969	13362.1202497181	11706.7854867399	9906.81128070665	11492.6974437693	20255.9708183287	12867.5291744771	6754.7475346931	10792.4311472933	10851.8088086811	13590.5382779381	11317.3731227002	23964.528171652	17754.5857643236	18707.7062370521	27746.7771558125	15676.140378143	19921.8161877285	21520.3575648624	18117.1912281813	15792.3980040028	18321.3375496466	16513.9471960114	8158.91710482613	8617.23128430684	9295.36045591936	9878.05477596017	9573.29950123823	11916.1923638258	11232.5162079598	22569.9338125016	9325.83527914647	9117.95272153991	11349.3323775979	7500.34683995639	11626.6133923246	10494.8472537814	13794.4310327389	20369.4720579715	14788.4397335985	14224.2106158012	17998.2806587761	20016.8847627251	10200.1989313706	15315.886717149	18546.0127909988	19463.5876785839	19515.6203878543	14622.598096868	16452.7352552397	16658.8637204352	14287.4419058583	17545.27737246	25506.3886336844	16548.6784200192	15645.3094125388	12900.4123006863	12837.921811178	15968.4678228465	19606.8147585017	22990.3574943654	9006.16054640566	9345.9633084876	8674.60246422609	11436.4119993131	8598.16681227842	17308.1961227918	8965.61364031157	7776.40891723162	9003.41263696857	10532.7949879174	7923.41812391189	10846.1360596108	9505.93391538393	7818.00313044454	10116.5349813152	8738.82136062409	20343.6730802326	12941.965837212	10676.6996887147	11171.7962862496	8776.55787603468	8972.6255556898	10347.193325827	10870.4959049281	10550.5994463181	9695.73936082976	17667.958730899	18468.5625813031	15205.7429534316	24128.7358293561	22188.8582411675	17349.2414057999	17275.5326901909	18507.2631414826	18919.9589752868	20244.0578531754	20667.3605571684	23780.6412556522	18941.2397825359	19637.5906611767	21609.4402917965	18594.7126356272	15517.6049452195	13921.4727963021	24288.5481274633	17873.1193839913	9242.21411192214	10820.7997608445	8893.49707534985	12796.3793891041	10756.949941799	12642.6317530699	10467.1980947954	13595.3037180123	11591.5155077671	23431.7471618435	11064.7030583845	9793.79878101399	11075.5499571731	7945.99780915967	11160.729222249	7918.516477002	14190.350081165	21498.975115433	28498.4146404708	16787.4773344089	18267.5222292185	20213.1646872416	16655.6939410573	18339.31275416	9042.91375370526	10056.3438407748	13545.8151511422	13670.923112467	11837.1593228777	9036.67957440342
