	sample_GBM1_exosome_clean_fq	sample_GBM2_exosome_clean_fq	sample_GBM3_exosome_clean_fq	sample_GBM4_exosome_clean_fq
hsa-miR-330-3p	13.6081912353947	8.60019290894248	2.09716204168162	23.7588716960319
hsa-miR-26b-5p	13.6081912353947	68.6361549463679	17.0394415886632	120.491420744162
hsa-miR-495-3p	13.4359356501365	18.1927157689168	0	40.9719318023407
hsa-miR-106b-3p	13.2636800648783	109.735153751603	64.74987803692	35.1534326114758
hsa-miR-103a-3p	13.1775522722493	450.931268581378	52.5601236696456	208.617439739137
hsa-miR-411-5p	12.5746577238457	37.0469848385215	0	32.9714954149014
hsa-miR-382-3p	12.5746577238457	5.78859138101898	0	8.24287385372535
hsa-miR-192-5p	12.4024021385875	68.057295808266	3.80110620054794	448.388093896031
hsa-miR-149-5p	12.2301465533294	60.3667386877693	14.9422795469815	8.24287385372535
hsa-miR-196a-5p	11.8856353828131	69.7938732225717	37.7489167502692	120.248983277876
hsa-miR-16-2-3p	11.7133797975549	53.0896523802026	23.0687824584978	96.2476741155578
hsa-miR-361-5p	11.3688686270386	92.1212971207877	3.67003357294283	21.8193719657436
hsa-miR-3615	11.0243574565223	45.6471777474639	5.24290510420405	9.93993611772763
hsa-miR-7706	10.8521018712641	48.6241676005594	5.24290510420405	9.69749865144159
hsa-miR-20a-5p	10.8521018712641	1358.41700879998	65.2741685473404	151.402197695632
hsa-miR-654-5p	10.5075907007478	5.62320305584701	0	3.6365619942906
hsa-miR-486-5p	10.5075907007478	5.78859138101898	4.71861459378365	3.6365619942906
hsa-miR-767-5p	10.3353351154896	0.165388325171971	0.786435765630607	0
hsa-miR-615-3p	10.3353351154896	15.0503375906493	7.86435765630607	60.851804037796
hsa-miR-186-5p	10.1630795302315	97.0829468759468	6.02934086983466	43.3963064652011
hsa-miR-184	10.1630795302315	7.60786295791066	18.088022609504	14.5462479771624
hsa-miR-148b-3p	9.81856835971514	58.5474671108777	24.1173634793386	41.2143692686268
hsa-miR-345-5p	9.64631277445698	56.8935838591579	10.4858102084081	18.425247437739
hsa-miR-98-5p	9.47405718919882	333.588251871865	36.307117846613	88.6108939275476
hsa-miR-629-5p	9.47405718919882	55.7358655829542	12.5829722500897	15.0311229097345
hsa-miR-199b-5p	9.47405718919882	59.2090204115655	1.83501678647142	0.24243746628604
hsa-miR-369-5p	9.30180160394066	7.44247463273869	0	8.72774878629743
hsa-miR-323b-3p	9.30180160394066	4.05201396671328	0	4.48509312629174
hsa-miR-151a-5p|hsa-miR-151b	8.87116264079526	162.990194456977	0.917508393235709	17.8191537720239
hsa-miR-30c-5p	8.2682680923917	5.62320305584701	7.60221240109587	56.4879296446473
hsa-miR-431-3p	8.09601250713354	0.661553300687883	0	2.4243746628604
hsa-miR-1180-3p	7.92375692187537	189.204243996735	15.7287153126121	35.6383075440479
hsa-miR-625-3p	7.75150133661721	17.3657741430569	3.40788831773263	8.72774878629743
hsa-miR-451a	7.75150133661721	3.47315482861139	12.3208269948795	6.78824905600912
hsa-miR-329-3p	7.75150133661721	3.14237817826744	0	8.72774878629743
hsa-miR-769-5p	7.75150133661721	77.7325128308263	17.8258773542938	43.3963064652011
hsa-miR-744-5p	7.57924575135905	34.4007716357699	12.5829722500897	34.9109951451897
hsa-miR-101-3p	7.23473458084273	315.395536102948	68.1577663546527	184.737349309962
hsa-miR-136-3p	7.23473458084273	1.98465990206365	0	8.24287385372535
hsa-miR-7-5p	7.06247899558457	189.70040897225	23.8552182241284	60.1244916389379
hsa-miR-4326	6.89022341032641	6.94630965722277	5.50505035941425	7.03068652229516
hsa-miR-199a-5p	6.89022341032641	0.496164975515912	0	0
hsa-miR-107	6.63184003243917	117.012240059169	8.25757553912138	63.6398349000855
hsa-miR-487b-3p	6.54571223981009	2.48082487757956	0	7.2731239885812
hsa-miR-320d	6.38206943381484	14.5403902547024	1.76948047266887	3.26078392154724
hsa-miR-365a-3p|hsa-miR-365b-3p	6.20120106929377	1.1577182762038	0.524290510420405	3.87899946057664
hsa-miR-589-5p	5.68443431351929	14.5541726151334	10.4858102084081	7.03068652229516
hsa-miR-941	5.51217872826113	24.1466954751077	4.19432408336324	17.4554975725949
hsa-miR-1301-3p	5.33992314300297	37.5431498140374	11.5343912292489	32.7290579486154
hsa-miR-494-3p	5.33992314300297	0.496164975515912	0	2.90924959543248
hsa-miR-214-5p	5.16766755774481	0	0	0
hsa-miR-501-3p	5.08153976511573	79.221007757374	27.6563244246764	77.7012079446758
hsa-miR-339-3p	4.99541197248665	17.5311624682289	4.19432408336324	15.7584353085926
hsa-miR-1262	4.99541197248665	6.7809213320508	0.786435765630607	2.18193719657436
hsa-let-7b-3p	4.82315638722849	8.60019290894248	1.57287153126121	6.060936657151
hsa-miR-664a-5p	4.82315638722849	15.8772792165092	6.02934086983466	14.7886854434484
hsa-miR-409-5p	4.82315638722849	2.97698985309547	0	6.54581158972308
hsa-miR-3605-5p	4.65090080197033	1.1577182762038	0.786435765630607	3.39412452800456
hsa-miR-130b-3p	4.47864521671217	102.871538256966	5.50505035941425	15.5159978423066
hsa-miR-221-5p	4.47864521671217	0.165388325171971	0	8.24287385372535
hsa-miR-1-3p	4.30638963145401	4.96164975515912	7.34006714588567	5.33362425829288
hsa-miR-181d-5p	4.04800625356677	73.1843338885971	11.7965364844591	15.0311229097345
hsa-miR-125b-2-3p	3.96187846093769	25.3044137513115	8.12650291151628	38.7899946057664
hsa-miR-487a-5p	3.78962287567953	0.661553300687883	0	0.969749865144159
hsa-miR-412-5p	3.78962287567953	8.26941625859854	0	3.87899946057664
hsa-miR-106b-5p	3.78962287567953	16.6215266797831	7.07792189067547	13.5764981120182
hsa-miR-197-3p	3.78962287567953	3.14237817826744	0.524290510420405	8.72774878629743
hsa-miR-421	3.61736729042137	59.2090204115655	5.76719561462445	15.7584353085926
hsa-miR-3651	3.61736729042137	2.31543655240759	28.5738328179121	6.060936657151
hsa-miR-1290	3.18672832727597	5.62320305584701	7.73328502870097	4.72753059257778
hsa-miR-376a-3p	3.10060053464689	1.98465990206365	0	0
hsa-miR-22-5p	3.10060053464689	4.30009645447124	1.04858102084081	42.1841191337709
hsa-miR-656-3p	2.92834494938873	2.15004822723562	0	2.18193719657436
hsa-miR-183-5p	2.92834494938873	275.536949736503	564.660879722776	1358.61956106697
hsa-miR-889-3p	2.92834494938873	1.98465990206365	0	3.6365619942906
hsa-miR-425-5p	2.92834494938873	20.8389289716683	2.62145255210202	14.0613730445903
hsa-miR-30e-3p	2.75608936413057	6.61553300687883	3.93217882815304	11.879435848016
hsa-miR-29b-3p	2.75608936413057	2.31543655240759	1.31072627605101	1.69706226400228
hsa-miR-340-5p	2.75608936413057	329.288155417394	48.4968722138875	155.402415889352
hsa-miR-181a-2-3p	2.75608936413057	92.4520737711317	45.8754196617854	45.3358061954895
hsa-miR-376c-3p	2.5838337788724	1.48849492654774	0	2.90924959543248
hsa-miR-30b-5p	2.41157819361424	1.65388325171971	0	7.2731239885812
hsa-miR-28-5p	2.41157819361424	40.5201396671328	3.67003357294283	40.7294943360547
hsa-miR-2110	2.41157819361424	17.200385817885	2.35930729689182	6.060936657151
hsa-miR-130b-5p	2.41157819361424	124.20663220415	15.9908605678224	15.7584353085926
hsa-miR-342-5p	2.23932260835608	88.1519773166604	16.5151510782428	13.5764981120182
hsa-miR-193b-5p	2.23932260835608	2.31543655240759	0	1.45462479771624
hsa-miR-1271-5p	2.23932260835608	8.10402793342657	3.14574306252243	8.72774878629743
hsa-miR-3934-5p	2.23932260835608	0.330776650343942	0	0.48487493257208
hsa-miR-15b-3p	2.23932260835608	5.62320305584701	0	4.36387439314872
hsa-miR-503-5p	2.23932260835608	423.063335789901	3.40788831773263	12.121873314302
hsa-miR-1185-1-3p	2.153194815727	3.47315482861139	0	1.2121873314302
hsa-miR-500a-3p	2.153194815727	40.9336104800628	8.51972079433158	19.2737785697402
hsa-miR-16-5p	2.06706702309792	58.0513021353617	3.14574306252243	35.8807450103339
hsa-miR-369-3p	2.06706702309792	3.30776650343942	0	5.09118679200684
hsa-miR-3928-3p	2.06706702309792	1.65388325171971	0.786435765630607	1.93949973028832
hsa-miR-105-5p	2.06706702309792	0.330776650343942	1.04858102084081	0
hsa-miR-410-3p	2.06706702309792	2.48082487757956	0	1.69706226400228
hsa-miR-339-5p	2.06706702309792	6.94630965722277	2.88359780731223	10.6672485165858
hsa-miR-877-5p	2.06706702309792	4.96164975515912	1.57287153126121	2.90924959543248
hsa-miR-4658	2.06706702309792	0.661553300687883	0	0.48487493257208
hsa-miR-193b-3p	1.89481143783976	0.826941625859854	0.262145255210202	3.6365619942906
hsa-miR-130a-3p	1.89481143783976	42.0086345936806	1.83501678647142	8.72774878629743
hsa-miR-23b-3p	1.80868364521068	5.29242640550306	0.131072627605101	10.4248110502997
hsa-miR-370-5p	1.7225558525816	0.330776650343942	0	1.45462479771624
hsa-miR-628-3p	1.7225558525816	4.13470812929927	0.524290510420405	1.69706226400228
hsa-miR-10a-3p	1.7225558525816	0	0	16.7281851737367
hsa-miR-576-3p	1.7225558525816	12.0733477375539	0.524290510420405	5.33362425829288
hsa-miR-1468-5p	1.7225558525816	4.46548477964321	0.786435765630607	6.060936657151
hsa-miR-3200-3p	1.7225558525816	0.165388325171971	0	7.75799892115328
hsa-miR-25-5p	1.7225558525816	1.48849492654774	2.62145255210202	1.45462479771624
hsa-miR-132-3p	1.7225558525816	11.411794436866	0.786435765630607	14.3038105108764
hsa-miR-151b	1.63642805995252	14.3060901273755	0.131072627605101	2.30315592971738
hsa-miR-505-3p	1.55030026732344	3.63854315378336	3.67003357294283	7.03068652229516
hsa-miR-136-5p	1.55030026732344	2.15004822723562	0	1.69706226400228
hsa-let-7a-3p	1.55030026732344	10.2540761606622	1.31072627605101	19.3949973028832
hsa-miR-708-3p	1.55030026732344	0.496164975515912	0.524290510420405	2.90924959543248
hsa-miR-450b-5p	1.55030026732344	49.6164975515912	6.29148612504486	8.72774878629743
hsa-miR-425-3p	1.55030026732344	4.30009645447124	1.57287153126121	6.30337412343704
hsa-miR-19b-3p	1.55030026732344	44.6548477964321	0.786435765630607	9.57627991829857
hsa-miR-181a-3p	1.55030026732344	23.2370596866619	1.83501678647142	25.4559339600342
hsa-miR-299-3p	1.55030026732344	1.32310660137577	0	0.727312398858119
hsa-miR-9-5p	1.55030026732344	2942.5890814597	1194.07163748247	3004.36589470537
hsa-miR-320e	1.42110857837982	1.1577182762038	0.786435765630607	0.48487493257208
hsa-miR-1287-5p	1.37804468206528	4.79626142998715	1.31072627605101	0.727312398858119
hsa-miR-10b-3p	1.37804468206528	9.42713453480233	0.524290510420405	41.4568067349128
hsa-miR-541-3p	1.37804468206528	0.826941625859854	0	0.48487493257208
hsa-miR-148a-5p	1.37804468206528	3.30776650343942	0.524290510420405	14.0613730445903
hsa-miR-140-5p	1.37804468206528	280.829376142006	6.02934086983466	17.6979350388809
hsa-miR-3129-5p	1.37804468206528	0	0	0
hsa-miR-411-3p	1.37804468206528	1.65388325171971	0	1.45462479771624
hsa-miR-145-5p	1.37804468206528	1.1577182762038	0.262145255210202	1.93949973028832
hsa-miR-377-5p	1.37804468206528	1.32310660137577	0	0.969749865144159
hsa-miR-17-5p	1.2919168894362	161.501699530429	8.12650291151628	27.0317774908934
hsa-miR-125a-3p	1.20578909680712	1.32310660137577	0	0.24243746628604
hsa-miR-4429	1.20578909680712	1.65388325171971	1.04858102084081	1.2121873314302
hsa-miR-126-3p	1.20578909680712	15.0503375906493	0.524290510420405	13.0916231794462
hsa-miR-3679-5p	1.20578909680712	2.97698985309547	0.262145255210202	0.24243746628604
hsa-miR-21-3p	1.20578909680712	0.496164975515912	0.524290510420405	5.57606172457892
hsa-miR-133a-3p	1.20578909680712	0.165388325171971	1.04858102084081	2.18193719657436
hsa-miR-210-3p	1.20578909680712	1.32310660137577	0.524290510420405	2.90924959543248
hsa-miR-27b-5p	1.20578909680712	8.26941625859854	0.524290510420405	3.87899946057664
hsa-miR-1292-5p	1.20578909680712	4.46548477964321	0	0.969749865144159
hsa-miR-539-5p	1.03353351154896	0.165388325171971	0	0.727312398858119
hsa-miR-3125	1.03353351154896	3.63854315378336	0	0.969749865144159
hsa-miR-1293	1.03353351154896	0.165388325171971	0	0.48487493257208
hsa-miR-127-5p	1.03353351154896	0.992329951031825	0	1.2121873314302
hsa-miR-652-3p	1.03353351154896	22.492812223388	0.524290510420405	6.78824905600912
hsa-miR-1193	1.03353351154896	0.165388325171971	0	0.48487493257208
hsa-miR-219a-1-3p	1.03353351154896	10.2540761606622	8.12650291151628	10.9096859828718
hsa-miR-542-3p	1.03353351154896	42.6701878943685	2.09716204168162	8.00043638743931
hsa-miR-874-3p	1.03353351154896	0.165388325171971	1.57287153126121	2.66681212914644
hsa-miR-1296-5p	1.03353351154896	11.411794436866	1.83501678647142	1.69706226400228
hsa-miR-34c-5p	1.03353351154896	1.1577182762038	0	25.2134964937481
hsa-miR-431-5p	0.861277926290802	0.165388325171971	0	1.45462479771624
hsa-miR-27a-5p	0.861277926290802	0.330776650343942	0	0.727312398858119
hsa-miR-185-3p	0.861277926290802	1.1577182762038	1.04858102084081	0
hsa-miR-24-2-5p	0.861277926290802	0.330776650343942	0	2.18193719657436
hsa-miR-132-5p	0.861277926290802	9.26174620963036	1.04858102084081	13.3340606457322
hsa-miR-182-5p	0.861277926290802	43.9932944957442	189.531019516976	582.577231485354
hsa-miR-610	0.861277926290802	0	0	0
hsa-miR-3909	0.861277926290802	0.330776650343942	0	1.93949973028832
hsa-miR-1291	0.861277926290802	3.14237817826744	14.6801342917713	3.87899946057664
hsa-miR-377-3p	0.861277926290802	0	0	0.48487493257208
hsa-miR-3117-3p	0.861277926290802	0.165388325171971	0	0.48487493257208
hsa-miR-1285-3p	0.861277926290802	16.3734441920251	1.57287153126121	1.45462479771624
hsa-let-7e-3p	0.861277926290802	0.165388325171971	0.262145255210202	1.45462479771624
hsa-miR-3187-3p	0.861277926290802	0.992329951031825	0.524290510420405	1.2121873314302
hsa-miR-502-3p	0.861277926290802	14.4714784525474	3.40788831773263	10.1823735840137
hsa-miR-499a-5p	0.861277926290802	3.30776650343942	0	7.51556145486724
hsa-miR-324-5p	0.861277926290802	8.93096955928642	0.262145255210202	1.45462479771624
hsa-miR-342-3p	0.689022341032641	5.12703808033109	1.04858102084081	2.4243746628604
hsa-miR-450a-5p	0.689022341032641	18.1927157689168	2.09716204168162	8.48531132001139
hsa-miR-3605-3p	0.689022341032641	0.826941625859854	0.262145255210202	1.45462479771624
hsa-miR-455-3p	0.689022341032641	0.496164975515912	0	0.727312398858119
hsa-miR-3177-3p	0.689022341032641	3.80393147895533	1.83501678647142	2.18193719657436
hsa-miR-154-5p	0.689022341032641	0	0	0.48487493257208
hsa-miR-145-3p	0.689022341032641	1.65388325171971	0	4.36387439314872
hsa-miR-616-3p	0.689022341032641	0.165388325171971	0	0
hsa-miR-3190-3p	0.689022341032641	0.496164975515912	0	0.727312398858119
hsa-miR-1306-5p	0.689022341032641	1.98465990206365	0.262145255210202	0.48487493257208
hsa-miR-6747-3p	0.689022341032641	0.661553300687883	0.524290510420405	0.727312398858119
hsa-miR-494-5p	0.689022341032641	0	0	0.48487493257208
hsa-miR-331-5p	0.689022341032641	1.1577182762038	0	0.727312398858119
hsa-miR-655-3p	0.689022341032641	0	0	0.24243746628604
hsa-miR-206	0.689022341032641	7.44247463273869	1.31072627605101	1.45462479771624
hsa-miR-30c-2-3p	0.689022341032641	0.661553300687883	0	3.39412452800456
hsa-miR-329-5p	0.689022341032641	1.32310660137577	0	0.48487493257208
hsa-miR-4421	0.689022341032641	0.496164975515912	0	2.18193719657436
hsa-miR-487a-3p	0.516766755774481	0.165388325171971	0	0.24243746628604
hsa-miR-4470	0.516766755774481	0	0	0.24243746628604
hsa-miR-326	0.516766755774481	0.165388325171971	0	0.969749865144159
hsa-miR-660-5p	0.516766755774481	45.481789422292	4.98075984899385	57.2152420435054
hsa-miR-1294	0.516766755774481	1.98465990206365	0	1.93949973028832
hsa-miR-23b-5p	0.516766755774481	2.31543655240759	0.524290510420405	1.2121873314302
hsa-miR-3617-5p	0.516766755774481	0	0	0
hsa-miR-486-3p	0.516766755774481	0	0	0
hsa-miR-6509-5p	0.516766755774481	0	0	0
hsa-miR-200c-3p	0.516766755774481	9.42713453480233	1.57287153126121	11.3945609154439
hsa-miR-424-5p	0.516766755774481	36.8815965133495	0	3.6365619942906
hsa-miR-337-3p	0.516766755774481	0	0	0.48487493257208
hsa-miR-222-5p	0.516766755774481	0	0	0.24243746628604
hsa-miR-92b-5p	0.516766755774481	0.992329951031825	1.31072627605101	2.4243746628604
hsa-miR-4661-5p	0.516766755774481	0.826941625859854	0.524290510420405	2.66681212914644
hsa-miR-4746-5p	0.516766755774481	2.15004822723562	1.31072627605101	0
hsa-miR-760	0.516766755774481	3.9693198041273	1.04858102084081	3.6365619942906
hsa-miR-505-5p	0.516766755774481	8.26941625859854	0.786435765630607	1.93949973028832
hsa-miR-1306-3p	0.516766755774481	4.79626142998715	1.31072627605101	0.969749865144159
hsa-miR-496	0.516766755774481	0	0	0.727312398858119
hsa-miR-296-3p	0.516766755774481	8.26941625859854	0.262145255210202	3.15168706171852
hsa-miR-146b-3p	0.516766755774481	0.330776650343942	0	0.24243746628604
hsa-miR-6808-3p	0.516766755774481	0.330776650343942	0	0
hsa-miR-4647	0.516766755774481	1.98465990206365	0.262145255210202	0
hsa-miR-378g	0.430638963145401	4.30009645447124	1.17965364844591	1.45462479771624
hsa-miR-337-5p	0.344511170516321	0.165388325171971	0	0
hsa-miR-615-5p	0.344511170516321	0	0	0
hsa-miR-374b-5p	0.344511170516321	5.95397970619095	1.04858102084081	2.18193719657436
hsa-miR-181c-3p	0.344511170516321	3.72123731636934	0.786435765630607	2.18193719657436
hsa-miR-5697	0.344511170516321	0.661553300687883	0.786435765630607	0.24243746628604
hsa-miR-151a-5p	0.344511170516321	7.85594544566861	0	0.969749865144159
hsa-miR-372-3p	0.344511170516321	0	0	4.8487493257208
hsa-miR-1343-3p	0.344511170516321	0	0	0.24243746628604
hsa-miR-943	0.344511170516321	0.330776650343942	0	0
hsa-miR-375	0.344511170516321	2.15004822723562	1.04858102084081	13.3340606457322
hsa-miR-299-5p	0.344511170516321	0	0	0
hsa-miR-3174	0.344511170516321	0.992329951031825	0.262145255210202	0.48487493257208
hsa-miR-4758-3p	0.344511170516321	0	0	0
hsa-miR-380-5p	0.344511170516321	0	0	0
hsa-miR-331-3p	0.344511170516321	1.48849492654774	0	0.969749865144159
hsa-miR-148b-5p	0.344511170516321	0.826941625859854	0	1.93949973028832
hsa-miR-668-3p	0.344511170516321	0	0	0
hsa-miR-6516-3p	0.344511170516321	4.13470812929927	2.62145255210202	0.48487493257208
hsa-miR-190b	0.344511170516321	0.496164975515912	0	7.03068652229516
hsa-miR-15a-5p	0.344511170516321	10.2540761606622	0	3.87899946057664
hsa-miR-218-5p	0.344511170516321	0.826941625859854	0	10.4248110502997
hsa-miR-671-5p	0.344511170516321	0.992329951031825	0.786435765630607	1.93949973028832
hsa-miR-3124-5p	0.344511170516321	0.661553300687883	0.262145255210202	0
hsa-miR-29c-3p	0.344511170516321	0.330776650343942	0	0.24243746628604
hsa-miR-5187-5p	0.344511170516321	0.661553300687883	0	0
hsa-miR-449c-5p	0.344511170516321	6.11936803136292	0.262145255210202	2.18193719657436
hsa-miR-642a-3p	0.344511170516321	0.248082487757956	0	2.18193719657436
hsa-miR-3653-3p	0.344511170516321	0	0	0
hsa-miR-3681-5p	0.344511170516321	0	0	0
hsa-miR-1248	0.344511170516321	0.165388325171971	1.83501678647142	2.90924959543248
hsa-miR-1304-3p	0.344511170516321	0	0	0
hsa-miR-139-5p	0.344511170516321	1.48849492654774	0	13.5764981120182
hsa-miR-6807-5p	0.344511170516321	2.8116015279235	0	0
hsa-miR-539-3p	0.344511170516321	0.826941625859854	0	0.727312398858119
hsa-miR-93-3p	0.344511170516321	0.992329951031825	0.524290510420405	0.48487493257208
