	sample_GBM1_exosome_clean_fq	sample_GBM2_exosome_clean_fq	sample_GBM3_exosome_clean_fq	sample_GBM4_exosome_clean_fq
hsa_piR_020497|gb|DQ598177|Homo_sapiens:6:28939482:28939513:Minus	0.861277926290802	0.661553300687883	0.262145255210202	0.727312398858119
hsa_piR_009295|gb|DQ582567|Homo_sapiens:17:7969790:7969818:Plus	0.82682680923917	0.0330776650343942	0	0.24243746628604
hsa_piR_020815|gb|DQ598651|Homo_sapiens:15:22778235:22778264:Plus	0.689022341032641	0.661553300687883	2.88359780731223	2.18193719657436
hsa_piR_004152|gb|DQ575658|Homo_sapiens:5:139120743:139120768:Plus	0.689022341032641	0	0.524290510420405	7.51556145486724
hsa_piR_001152|gb|DQ571500|Homo_sapiens:2:206734890:206734919:Plus	0.689022341032641	6.94630965722277	23.5930729689182	5.33362425829288
hsa_piR_001346|gb|DQ571858|Homo_sapiens:17:24073766:24073794:Plus	0.689022341032641	1.32310660137577	5.24290510420405	1.69706226400228
hsa_piR_011181|gb|DQ585088|Homo_sapiens:4:106625465:106625491:Plus	0.689022341032641	0.496164975515912	1.83501678647142	0.969749865144159
hsa_piR_011331|gb|DQ585304|Homo_sapiens:1:227634510:227634540:Minus	0.689022341032641	0.330776650343942	2.09716204168162	1.93949973028832
hsa_piR_006613|gb|DQ579049|Homo_sapiens:9:15517444:15517470:Minus	0.689022341032641	0.496164975515912	1.31072627605101	1.45462479771624
hsa_piR_012252|gb|DQ586566|Homo_sapiens:2:232028497:232028523:Minus	0.516766755774481	0.496164975515912	2.35930729689182	0.969749865144159
hsa_piR_018165|gb|DQ595023|Homo_sapiens:14:102873935:102873963:Plus	0.516766755774481	0.165388325171971	5.24290510420405	5.81849919086496
hsa_piR_000586|gb|DQ570728|Homo_sapiens:5:137924634:137924661:Minus	0.516766755774481	6.11936803136292	23.8552182241284	5.81849919086496
hsa_piR_017194|gb|DQ593767|Homo_sapiens:18:45272066:45272097:Minus	0.516766755774481	0	14.1558437813509	13.0916231794462
hsa_piR_017184|gb|DQ593752|Homo_sapiens:13:44809717:44809744:Minus	0.516766755774481	2.15004822723562	1.04858102084081	2.18193719657436
hsa_piR_017716|gb|DQ594453|Homo_sapiens:6:126143128:126143158:Minus	0.344511170516321	0	0	0.12121873314302
hsa_piR_013435|gb|DQ588215|Homo_sapiens:15:22849036:22849063:Plus	0.344511170516321	0	0	0
hsa_piR_000329|gb|DQ570392|Homo_sapiens:14:100434013:100434038:Plus	0.344511170516321	0.826941625859854	0	0
hsa_piR_011968|gb|DQ586183|Homo_sapiens:5:126543422:126543451:Minus	0.344511170516321	1.81927157689168	0.524290510420405	1.45462479771624
hsa_piR_019368|gb|DQ596603|Homo_sapiens:1:154156432:154156462:Minus	0.344511170516321	0	0.262145255210202	0.48487493257208
hsa_piR_008683|gb|DQ581788|Homo_sapiens:3:115052239:115052264:Minus	0.344511170516321	0.330776650343942	0	0.24243746628604
hsa_piR_005336|gb|DQ577346|Homo_sapiens:1:101494551:101494577:Plus	0.344511170516321	0	0.262145255210202	0
hsa_piR_001633|gb|DQ572216|Homo_sapiens:6:26264808:26264834:Plus	0.344511170516321	0.330776650343942	2.88359780731223	0
hsa_piR_009903|gb|DQ583334|Homo_sapiens:6:26232436:26232462:Plus	0.344511170516321	1.1577182762038	1.04858102084081	0.24243746628604
hsa_piR_003239|gb|DQ574391|Homo_sapiens:9:134885947:134885976:Plus	0.344511170516321	0.496164975515912	0.262145255210202	0.48487493257208
hsa_piR_012558|gb|DQ586986|Homo_sapiens:10:80942798:80942827:Plus	0.25838337788724	0	0	0.48487493257208
hsa_piR_016945|gb|DQ593356|Homo_sapiens:1:144106919:144106948:Minus	0.25838337788724	0.0826941625859854	0.131072627605101	0.24243746628604
hsa_piR_014196|gb|DQ589406|Homo_sapiens:22:49062605:49062633:Minus	0.17225558525816	0	0	0
hsa_piR_000979|gb|DQ571248|Homo_sapiens:21:44142109:44142138:Minus	0.17225558525816	0	0	0
hsa_piR_000823|gb|DQ571031|Homo_sapiens:19:63164175:63164206:Plus	0.17225558525816	0	0	0
hsa_piR_019676|gb|DQ596993|Homo_sapiens:20:2582901:2582931:Plus	0.17225558525816	1.32310660137577	7.07792189067547	2.90924959543248
hsa_piR_013215|gb|DQ587912|Homo_sapiens:1:226679621:226679648:Minus	0.17225558525816	0	0	0
hsa_piR_021666|gb|DQ599702|Homo_sapiens:5:176625648:176625677:Minus	0.17225558525816	0	0.262145255210202	0.24243746628604
hsa_piR_002825|gb|DQ573800|Homo_sapiens:1:222444212:222444239:Plus	0.17225558525816	0	0	0
hsa_piR_001421|gb|DQ571955|Homo_sapiens:17:53437520:53437548:Minus	0.17225558525816	0.165388325171971	0.262145255210202	0
hsa_piR_006410|gb|DQ578758|Homo_sapiens:10:103422707:103422734:Minus	0.17225558525816	0	0	0
hsa_piR_004019|gb|DQ575471|Homo_sapiens:3:100040312:100040340:Minus	0.17225558525816	0	0.524290510420405	0
hsa_piR_018430|gb|DQ595353|Homo_sapiens:5:81410122:81410151:Plus	0.17225558525816	0	0	0.24243746628604
hsa_piR_008021|gb|DQ580912|Homo_sapiens:6:159108295:159108320:Minus	0.17225558525816	0	0	1.2121873314302
hsa_piR_006184|gb|DQ578474|Homo_sapiens:15:41872501:41872529:Plus	0.17225558525816	0	0.262145255210202	0.24243746628604
hsa_piR_012990|gb|DQ587605|Homo_sapiens:6:170704198:170704223:Minus	0.17225558525816	0	0.262145255210202	0
hsa_piR_021057|gb|DQ598951|Homo_sapiens:9:134884780:134884806:Plus	0.17225558525816	0	0.262145255210202	0
hsa_piR_003139|gb|DQ574254|Homo_sapiens:3:12855861:12855890:Minus	0.17225558525816	0.165388325171971	2.09716204168162	0
hsa_piR_006650|gb|DQ579099|Homo_sapiens:11:100031461:100031490:Minus	0.17225558525816	0	0.262145255210202	0
hsa_piR_009017|gb|DQ582219|Homo_sapiens:3:102778202:102778227:Minus	0.17225558525816	0.165388325171971	1.04858102084081	1.2121873314302
hsa_piR_019485|gb|DQ596756|Homo_sapiens:3:10100355:10100384:Plus	0.17225558525816	0	0	0
hsa_piR_018780|gb|DQ595807|Homo_sapiens:17:72068837:72068864:Plus	0.17225558525816	2.8116015279235	27.2631065418611	8.48531132001139
hsa_piR_022095|gb|DQ600266|Homo_sapiens:1:32462278:32462304:Plus	0.17225558525816	0	0	0
hsa_piR_000816|gb|DQ571018|Homo_sapiens:5:53849987:53850014:Plus	0.17225558525816	0	0	0
hsa_piR_008117|gb|DQ581037|Homo_sapiens:9:99473595:99473621:Plus	0.17225558525816	0	0	0
hsa_piR_011351|gb|DQ585329|Homo_sapiens:6:2898383:2898412:Minus	0.17225558525816	0	0	0
hsa_piR_007140|gb|DQ579739|Homo_sapiens:2:228062261:228062290:Minus	0.17225558525816	0	0	0
hsa_piR_006659|gb|DQ579111|Homo_sapiens:6:26313027:26313053:Plus	0.17225558525816	0	1.04858102084081	0
hsa_piR_020008|gb|DQ597482|Homo_sapiens:11:10487020:10487050:Minus	0.17225558525816	0.496164975515912	0	0.48487493257208
hsa_piR_013509|gb|DQ588338|Homo_sapiens:6:85897541:85897570:Minus	0.17225558525816	0	0	0
hsa_piR_022113|gb|DQ600288|Homo_sapiens:7:5534649:5534678:Minus	0.17225558525816	0.330776650343942	0	0.48487493257208
hsa_piR_001746|gb|DQ572350|Homo_sapiens:2:131523821:131523847:Minus	0.17225558525816	0	0	0.48487493257208
hsa_piR_010493|gb|DQ584132|Homo_sapiens:10:105362853:105362878:Minus	0.17225558525816	0	0	0
hsa_piR_022028|gb|DQ600186|Homo_sapiens:6:27968885:27968910:Minus	0.17225558525816	0.496164975515912	1.31072627605101	0
hsa_piR_005915|gb|DQ578120|Homo_sapiens:6:33977260:33977288:Plus	0.17225558525816	0	0	0
hsa_piR_011081|gb|DQ584947|Homo_sapiens:6:29607113:29607138:Plus	0.17225558525816	0	0	0
hsa_piR_016924|gb|DQ593320|Homo_sapiens:12:100064940:100064968:Plus	0.17225558525816	0	1.04858102084081	0
hsa_piR_013300|gb|DQ588028|Homo_sapiens:2:206735524:206735549:Plus	0.17225558525816	0	0	0
hsa_piR_003280|gb|DQ574453|Homo_sapiens:9:140191386:140191415:Plus	0.17225558525816	0	0.524290510420405	0.48487493257208
hsa_piR_001386|gb|DQ571911|Homo_sapiens:13:100019582:100019611:Minus	0.17225558525816	0	0	0
hsa_piR_013549|gb|DQ588486|Homo_sapiens:6:26343127:26343155:Minus	0.17225558525816	0	0	0
hsa_piR_003407|gb|DQ574619|Homo_sapiens:Y:13536477:13536502:Plus	0.17225558525816	0.165388325171971	0	0
hsa_piR_000441|gb|DQ570540|Homo_sapiens:2:232033329:232033357:Minus	0.17225558525816	0.165388325171971	5.50505035941425	2.66681212914644
hsa_piR_001259|gb|DQ571720|Homo_sapiens:15:76740723:76740750:Minus	0.17225558525816	0.165388325171971	0	0
hsa_piR_018084|gb|DQ594916|Homo_sapiens:13:100069149:100069180:Minus	0.17225558525816	0	0	0.24243746628604
hsa_piR_019598|gb|DQ596895|Homo_sapiens:9:81673762:81673790:Minus	0.17225558525816	0	0	0
hsa_piR_001413|gb|DQ571947|Homo_sapiens:12:63424858:63424883:Minus	0.17225558525816	0	0	0
hsa_piR_021191|gb|DQ599118|Homo_sapiens:12:102948970:102949000:Plus	0.17225558525816	0	0	0.48487493257208
hsa_piR_013546|gb|DQ588480|Homo_sapiens:1:6575100:6575126:Minus	0.17225558525816	0	0	0
hsa_piR_006812|gb|DQ579297|Homo_sapiens:6:36975231:36975260:Plus	0.17225558525816	0	0	0
hsa_piR_014587|gb|DQ589977|Homo_sapiens:17:77093925:77093953:Minus	0.17225558525816	0	0	0
hsa_piR_006658|gb|DQ579110|Homo_sapiens:6:26393505:26393531:Minus	0.17225558525816	0.330776650343942	0.786435765630607	0.727312398858119
hsa_piR_004307|gb|DQ575881|Homo_sapiens:3:170972715:170972744:Plus	0.0918696454710188	0	0	0.36365619942906
hsa_piR_017724|gb|DQ594465|Homo_sapiens:1:147565218:147565249:Minus	0.0918696454710188	0	0	0.36365619942906
hsa_piR_017723|gb|DQ594464|Homo_sapiens:3:170972714:170972743:Plus	0.0918696454710188	0	0	0.36365619942906
hsa_piR_004308|gb|DQ575882|Homo_sapiens:1:147565217:147565248:Minus	0.0918696454710188	0	0	0.36365619942906
hsa_piR_017217|gb|DQ593805|Homo_sapiens:22:44102585:44102610:Plus	0.0861277926290802	0	0	0
hsa_piR_012533|gb|DQ586951|Homo_sapiens:22:44102914:44102940:Plus	0.0861277926290802	0	0.262145255210202	0
hsa_piR_017279|gb|DQ593888|Homo_sapiens:10:80942795:80942824:Plus	0.0861277926290802	0.165388325171971	0	0
hsa_piR_001929|gb|DQ572565|Homo_sapiens:X:146861475:146861503:Minus	0.0861277926290802	0	0.262145255210202	0.12121873314302
hsa_piR_017104|gb|DQ593636|Homo_sapiens:6:133179659:133179687:Plus	0.0861277926290802	1.1577182762038	10.2236649531979	3.15168706171852
hsa_piR_008656|gb|DQ581757|Homo_sapiens:14:31398694:31398719:Plus	0.0861277926290802	0	0	0
hsa_piR_001930|gb|DQ572566|Homo_sapiens:12:124653798:124653825:Minus	0.0861277926290802	0	0.262145255210202	0.12121873314302
hsa_piR_016742|gb|DQ593049|Homo_sapiens:1:144106921:144106949:Minus	0.0861277926290802	0.0826941625859854	0.131072627605101	0.24243746628604
hsa_piR_019623|gb|DQ596927|Homo_sapiens:9:38729810:38729835:Plus	0.0861277926290802	0	0	0
hsa_piR_005271|gb|DQ577259|Homo_sapiens:6:133179660:133179685:Plus	0.0861277926290802	0.496164975515912	4.71861459378365	1.69706226400228
hsa_piR_013980|gb|DQ589109|Homo_sapiens:9:114909742:114909772:Minus	0.0574185284193868	0	0	0
hsa_piR_005875|gb|DQ578070|Homo_sapiens:9:114909744:114909774:Minus	0.0574185284193868	0	0	0
hsa_piR_016745|gb|DQ593052|Homo_sapiens:1:147565220:147565247:Minus	0.0574185284193868	0	0	0.12121873314302
hsa_piR_019269|gb|DQ596455|Homo_sapiens:6:33967188:33967216:Minus	0.0574185284193868	0	0.0873817517367342	0.161624977524027
hsa_piR_018776|gb|DQ595803|Homo_sapiens:9:114909747:114909776:Minus	0.0574185284193868	0	0	0
hsa_piR_006927|gb|DQ579443|Homo_sapiens:6:33967191:33967221:Minus	0.0574185284193868	0	0.0873817517367342	0.161624977524027
hsa_piR_019122|gb|DQ596252|Homo_sapiens:6:33967190:33967220:Minus	0.0574185284193868	0	0.0873817517367342	0.161624977524027
hsa_piR_019050|gb|DQ596155|Homo_sapiens:15:64582204:64582231:Minus	0	3.80393147895533	3.14574306252243	1.93949973028832
hsa_piR_017033|gb|DQ593538|Homo_sapiens:20:17891355:17891384:Minus	0	1.65388325171971	0.524290510420405	0.727312398858119
hsa_piR_001170|gb|DQ571526|Homo_sapiens:11:10488300:10488331:Minus	0	1.48849492654774	0	0.727312398858119
hsa_piR_013306|gb|DQ588040|Homo_sapiens:8:57148983:57149014:Minus	0	1.48849492654774	1.83501678647142	2.18193719657436
hsa_piR_020466|gb|DQ598130|Homo_sapiens:3:132680740:132680767:Minus	0	1.48849492654774	10.4858102084081	2.18193719657436
hsa_piR_015249|gb|DQ590830|Homo_sapiens:6:26435795:26435820:Plus	0	0.992329951031825	1.04858102084081	0.727312398858119
hsa_piR_018811|gb|DQ595848|Homo_sapiens:7:132371015:132371040:Minus	0	0.826941625859854	1.83501678647142	0.969749865144159
hsa_piR_014005|gb|DQ589140|Homo_sapiens:6:27968813:27968841:Minus	0	0.826941625859854	0.524290510420405	0.24243746628604
hsa_piR_012370|gb|DQ586741|Homo_sapiens:2:106680953:106680978:Minus	0	0.661553300687883	0	0.727312398858119
hsa_piR_010680|gb|DQ584386|Homo_sapiens:16:1690803:1690829:Plus	0	0.661553300687883	0	0
hsa_piR_006813|gb|DQ579298|Homo_sapiens:8:101977176:101977202:Plus	0	0.496164975515912	0.524290510420405	0
hsa_piR_020813|gb|DQ598646|Homo_sapiens:1:31213600:31213629:Minus	0	0.496164975515912	0.524290510420405	0
hsa_piR_000045|gb|DQ569993|Homo_sapiens:10:70184970:70184999:Plus	0	0.496164975515912	0	1.2121873314302
hsa_piR_004506|gb|DQ576200|Homo_sapiens:Y:23752295:23752322:Minus	0	0.330776650343942	0	0
hsa_piR_008362|gb|DQ581351|Homo_sapiens:2:113455171:113455196:Minus	0	0.330776650343942	0	0.24243746628604
hsa_piR_005514|gb|DQ577575|Homo_sapiens:12:54089939:54089967:Plus	0	0.330776650343942	0	0
hsa_piR_009294|gb|DQ582566|Homo_sapiens:Y:10647845:10647874:Plus	0	0.330776650343942	0	0.24243746628604
hsa_piR_000798|gb|DQ570996|Homo_sapiens:10:122104354:122104385:Minus	0	0.330776650343942	1.31072627605101	0.24243746628604
hsa_piR_014923|gb|DQ590404|Homo_sapiens:7:48642917:48642947:Plus	0	0.330776650343942	0.262145255210202	0
hsa_piR_000794|gb|DQ570992|Homo_sapiens:6:26664752:26664783:Plus	0	0.330776650343942	0	0
hsa_piR_009502|gb|DQ582827|Homo_sapiens:19:1334622:1334647:Plus	0	0.330776650343942	0	0
hsa_piR_007635|gb|DQ580405|Homo_sapiens:11:46740597:46740623:Minus	0	0.330776650343942	0.524290510420405	2.4243746628604
hsa_piR_015303|gb|DQ590904|Homo_sapiens:19:4795768:4795797:Minus	0	0.330776650343942	0	0
hsa_piR_013700|gb|DQ588713|Homo_sapiens:15:49375814:49375845:Minus	0	0.330776650343942	0	0
hsa_piR_013622|gb|DQ588592|Homo_sapiens:17:25469290:25469315:Plus	0	0.330776650343942	0	0
hsa_piR_019169|gb|DQ596314|Homo_sapiens:14:100466011:100466041:Plus	0	0.330776650343942	0	0.24243746628604
hsa_piR_015267|gb|DQ590853|Homo_sapiens:13:109499773:109499799:Minus	0	0.330776650343942	0	0
hsa_piR_015951|gb|DQ591787|Homo_sapiens:1:100062281:100062309:Plus	0	0.165388325171971	0	0
hsa_piR_011714|gb|DQ585854|Homo_sapiens:7:100634209:100634237:Minus	0	0.165388325171971	0	0
hsa_piR_021181|gb|DQ599104|Homo_sapiens:15:49341871:49341899:Minus	0	0.165388325171971	0	0
hsa_piR_016738|gb|DQ593042|Homo_sapiens:15:100111087:100111118:Minus	0	0.165388325171971	0	0
hsa_piR_020840|gb|DQ598690|Homo_sapiens:6:102343091:102343120:Minus	0	0.165388325171971	0	0
hsa_piR_002158|gb|DQ572892|Homo_sapiens:16:70349813:70349841:Minus	0	0.165388325171971	0.262145255210202	1.45462479771624
hsa_piR_009293|gb|DQ582565|Homo_sapiens:3:100040290:100040316:Plus	0	0.165388325171971	0	0
hsa_piR_015673|gb|DQ591419|Homo_sapiens:8:131483360:131483386:Minus	0	0.165388325171971	0	0
hsa_piR_006914|gb|DQ579427|Homo_sapiens:3:43097088:43097116:Minus	0	0.165388325171971	0	0
hsa_piR_005541|gb|DQ577614|Homo_sapiens:11:123768615:123768644:Minus	0	0.165388325171971	0	0
hsa_piR_019935|gb|DQ597376|Homo_sapiens:1:143317854:143317881:Plus	0	0.165388325171971	0	0
hsa_piR_015247|gb|DQ590827|Homo_sapiens:16:70613430:70613459:Minus	0	0.165388325171971	0	0
hsa_piR_010798|gb|DQ584568|Homo_sapiens:1:28435215:28435241:Plus	0	0.165388325171971	0	0
hsa_piR_019228|gb|DQ596397|Homo_sapiens:10:79211047:79211078:Minus	0	0.165388325171971	0	0
hsa_piR_009894|gb|DQ583324|Homo_sapiens:19:60589551:60589576:Plus	0	0.165388325171971	0	0
hsa_piR_013098|gb|DQ587761|Homo_sapiens:5:21518701:21518729:Plus	0	0.165388325171971	0	0
hsa_piR_003669|gb|DQ574987|Homo_sapiens:3:100040188:100040216:Minus	0	0.165388325171971	0	0
hsa_piR_016163|gb|DQ592048|Homo_sapiens:4:109763199:109763224:Plus	0	0.165388325171971	0	0
hsa_piR_005085|gb|DQ577017|Homo_sapiens:7:101766124:101766151:Plus	0	0.165388325171971	0	0.24243746628604
hsa_piR_019525|gb|DQ596809|Homo_sapiens:5:40863473:40863498:Minus	0	0.165388325171971	0	0
hsa_piR_012419|gb|DQ586798|Homo_sapiens:17:18416792:18416820:Plus	0	0.165388325171971	0	0
hsa_piR_011217|gb|DQ585139|Homo_sapiens:6:26264588:26264614:Plus	0	0.165388325171971	0.262145255210202	0
hsa_piR_018596|gb|DQ595575|Homo_sapiens:6:10322334:10322360:Minus	0	0.165388325171971	0	0
hsa_piR_004987|gb|DQ576872|Homo_sapiens:1:144108281:144108311:Minus	0	0.165388325171971	0	0.24243746628604
hsa_piR_022436|gb|DQ600689|Homo_sapiens:6:153645383:153645408:Minus	0	0.165388325171971	0	0
hsa_piR_008547|gb|DQ581601|Homo_sapiens:4:126499194:126499224:Plus	0	0.165388325171971	0	0
hsa_piR_021458|gb|DQ599453|Homo_sapiens:16:11916285:11916311:Plus	0	0.165388325171971	0	0
hsa_piR_005395|gb|DQ577420|Homo_sapiens:6:27222557:27222582:Minus	0	0.165388325171971	0	0
hsa_piR_008701|gb|DQ581809|Homo_sapiens:17:20848129:20848156:Plus	0	0.165388325171971	0	0
hsa_piR_006429|gb|DQ578787|Homo_sapiens:1:164983940:164983965:Plus	0	0.165388325171971	0	0
hsa_piR_020841|gb|DQ598692|Homo_sapiens:1:229567765:229567790:Minus	0	0.165388325171971	0	0
hsa_piR_016273|gb|DQ592185|Homo_sapiens:5:100064913:100064941:Minus	0	0.165388325171971	0	0
hsa_piR_004840|gb|DQ576660|Homo_sapiens:1:9111372:9111397:Minus	0	0.165388325171971	0	0
hsa_piR_001637|gb|DQ572221|Homo_sapiens:15:73418040:73418065:Plus	0	0.165388325171971	0	0
hsa_piR_019386|gb|DQ596626|Homo_sapiens:5:149880801:149880829:Plus	0	0.165388325171971	0	0
hsa_piR_001169|gb|DQ571525|Homo_sapiens:17:21945564:21945589:Plus	0	0.165388325171971	0	0
hsa_piR_016975|gb|DQ593415|Homo_sapiens:19:54685976:54686003:Plus	0	0.165388325171971	0.262145255210202	0
hsa_piR_007056|gb|DQ579628|Homo_sapiens:20:5029433:5029461:Minus	0	0.165388325171971	0	0
hsa_piR_017764|gb|DQ594518|Homo_sapiens:22:36089980:36090009:Minus	0	0.165388325171971	0	0
